anio,prov_id,prov_nombre,grupo_edad_5,sexo,proy_pob,pob_est
2005,90,Tucumán,75 a 79,Varón,9331,9580
2005,90,Tucumán,75 a 79,Mujer,13296,13914
2005,90,Tucumán,80+,Varón,6817,9437
2005,90,Tucumán,80+,Mujer,12082,16936
2005,94,Tierra del Fuego,20 a 24,Varón,4451,5718
2005,94,Tierra del Fuego,20 a 24,Mujer,4068,5334
2005,94,Tierra del Fuego,25 a 29,Varón,4374,5861
2005,94,Tierra del Fuego,25 a 29,Mujer,4282,5613
2005,94,Tierra del Fuego,30 a 34,Varón,4539,5951
2005,94,Tierra del Fuego,30 a 34,Mujer,4687,5685
2005,94,Tierra del Fuego,35 a 39,Varón,4553,5032
2005,94,Tierra del Fuego,35 a 39,Mujer,4488,4899
2005,94,Tierra del Fuego,40 a 44,Varón,5088,4384
2005,94,Tierra del Fuego,40 a 44,Mujer,4605,4322
2005,94,Tierra del Fuego,45 a 49,Varón,4302,4548
2005,94,Tierra del Fuego,45 a 49,Mujer,3683,4343
2005,94,Tierra del Fuego,50 a 54,Varón,2875,3888
2005,94,Tierra del Fuego,50 a 54,Mujer,2584,3463
2005,94,Tierra del Fuego,55 a 59,Varón,1968,2689
2005,94,Tierra del Fuego,55 a 59,Mujer,1654,2447
2005,94,Tierra del Fuego,60 a 64,Varón,1188,1742
2005,94,Tierra del Fuego,60 a 64,Mujer,1142,1631
2005,94,Tierra del Fuego,65 a 69,Varón,791,1024
2005,94,Tierra del Fuego,65 a 69,Mujer,860,1046
2005,94,Tierra del Fuego,70 a 74,Varón,510,631
2005,94,Tierra del Fuego,70 a 74,Mujer,585,713
2005,94,Tierra del Fuego,75 a 79,Varón,295,358
2005,94,Tierra del Fuego,75 a 79,Mujer,401,480
2005,94,Tierra del Fuego,80+,Varón,194,268
2005,94,Tierra del Fuego,80+,Mujer,286,532
2009,02,CABA,20 a 24,Mujer,117032,116572
2009,02,CABA,20 a 24,Varón,112204,111726
2009,02,CABA,25 a 29,Mujer,122554,122615
2009,02,CABA,25 a 29,Varón,116345,116490
2009,02,CABA,30 a 34,Mujer,120745,123148
2009,02,CABA,30 a 34,Varón,115046,117011
2009,02,CABA,35 a 39,Mujer,111226,112931
2009,02,CABA,35 a 39,Varón,103830,105455
2009,02,CABA,40 a 44,Mujer,95433,95002
2009,02,CABA,40 a 44,Varón,86201,85885
2009,02,CABA,45 a 49,Mujer,91439,90855
2009,02,CABA,45 a 49,Varón,79200,78726
2009,02,CABA,50 a 54,Mujer,92927,92557
2009,02,CABA,50 a 54,Varón,76870,76659
2009,02,CABA,55 a 59,Mujer,89109,88716
2009,02,CABA,55 a 59,Varón,70379,70233
2009,02,CABA,60 a 64,Mujer,84291,84016
2009,02,CABA,60 a 64,Varón,63229,63364
2009,02,CABA,65 a 69,Mujer,75814,75282
2009,02,CABA,65 a 69,Varón,53860,53532
2009,02,CABA,70 a 74,Mujer,65382,65286
2009,02,CABA,70 a 74,Varón,42789,42547
2009,02,CABA,75 a 79,Mujer,55577,56642
2009,02,CABA,75 a 79,Varón,32788,32679
2009,02,CABA,80+,Mujer,99252,101710
2009,02,CABA,80+,Varón,41602,43137
2009,06,Buenos Aires,20 a 24,Mujer,635720,637039
2009,06,Buenos Aires,20 a 24,Varón,643022,643442
2009,06,Buenos Aires,25 a 29,Mujer,597429,604955
2009,06,Buenos Aires,25 a 29,Varón,599494,604625
2009,06,Buenos Aires,30 a 34,Mujer,582040,607257
2009,06,Buenos Aires,30 a 34,Varón,577620,598679
2009,06,Buenos Aires,35 a 39,Mujer,523687,541631
2009,06,Buenos Aires,35 a 39,Varón,512713,528202
2009,06,Buenos Aires,40 a 44,Mujer,471142,477017
2009,06,Buenos Aires,40 a 44,Varón,452466,459666
2009,06,Buenos Aires,45 a 49,Mujer,445779,450322
2009,06,Buenos Aires,45 a 49,Varón,421440,427517
2009,06,Buenos Aires,50 a 54,Mujer,415058,421117
2009,06,Buenos Aires,50 a 54,Varón,387898,394748
2009,06,Buenos Aires,55 a 59,Mujer,379453,390329
2009,06,Buenos Aires,55 a 59,Varón,346539,354844
2009,06,Buenos Aires,60 a 64,Mujer,337630,349449
2009,06,Buenos Aires,60 a 64,Varón,297876,308412
2009,06,Buenos Aires,65 a 69,Mujer,283939,286506
2009,06,Buenos Aires,65 a 69,Varón,235453,238875
2009,06,Buenos Aires,70 a 74,Mujer,237249,236637
2009,06,Buenos Aires,70 a 74,Varón,178647,178795
2009,06,Buenos Aires,75 a 79,Mujer,196665,199627
2009,06,Buenos Aires,75 a 79,Varón,130589,132750
2009,06,Buenos Aires,80+,Mujer,246355,273339
2009,06,Buenos Aires,80+,Varón,119684,131209
2009,10,Catamarca,20 a 24,Mujer,15192,15210
2009,10,Catamarca,20 a 24,Varón,15604,15603
2009,10,Catamarca,25 a 29,Mujer,14052,14318
2009,10,Catamarca,25 a 29,Varón,14290,14479
2009,10,Catamarca,30 a 34,Mujer,13655,14626
2009,10,Catamarca,30 a 34,Varón,13711,14522
2009,10,Catamarca,35 a 39,Mujer,11804,12433
2009,10,Catamarca,35 a 39,Varón,11911,12457
2009,10,Catamarca,40 a 44,Mujer,10190,10434
2009,10,Catamarca,40 a 44,Varón,10283,10481
2009,10,Catamarca,45 a 49,Mujer,9240,9405
2009,10,Catamarca,45 a 49,Varón,9290,9436
2009,10,Catamarca,50 a 54,Mujer,8391,8752
2009,10,Catamarca,50 a 54,Varón,8514,8823
2009,10,Catamarca,55 a 59,Mujer,7347,7896
2009,10,Catamarca,55 a 59,Varón,7294,7911
2009,10,Catamarca,60 a 64,Mujer,6127,6511
2009,10,Catamarca,60 a 64,Varón,5832,6323
2009,10,Catamarca,65 a 69,Mujer,5029,5165
2009,10,Catamarca,65 a 69,Varón,4476,4671
2009,10,Catamarca,70 a 74,Mujer,3995,4029
2009,10,Catamarca,70 a 74,Varón,3260,3322
2009,10,Catamarca,75 a 79,Mujer,3240,3361
2009,10,Catamarca,75 a 79,Varón,2266,2371
2009,10,Catamarca,80+,Mujer,3900,4389
2009,10,Catamarca,80+,Varón,2263,2409
2009,14,Córdoba,20 a 24,Mujer,139620,139053
2009,14,Córdoba,20 a 24,Varón,139999,139319
2009,14,Córdoba,25 a 29,Mujer,131179,133465
2009,14,Córdoba,25 a 29,Varón,131392,133052
2009,14,Córdoba,30 a 34,Mujer,123748,129784
2009,14,Córdoba,30 a 34,Varón,123619,128954
2009,14,Córdoba,35 a 39,Mujer,109623,112102
2009,14,Córdoba,35 a 39,Varón,107384,109432
2009,14,Córdoba,40 a 44,Mujer,98218,98908
2009,14,Córdoba,40 a 44,Varón,93605,94385
2009,14,Córdoba,45 a 49,Mujer,94874,95658
2009,14,Córdoba,45 a 49,Varón,89883,90751
2009,14,Córdoba,50 a 54,Mujer,88672,89379
2009,14,Córdoba,50 a 54,Varón,82584,83303
2009,14,Córdoba,55 a 59,Mujer,82767,84417
2009,14,Córdoba,55 a 59,Varón,75085,76474
2009,14,Córdoba,60 a 64,Mujer,75712,77783
2009,14,Córdoba,60 a 64,Varón,66065,67874
2009,14,Córdoba,65 a 69,Mujer,64376,64960
2009,14,Córdoba,65 a 69,Varón,53037,53668
2009,14,Córdoba,70 a 74,Mujer,53547,53543
2009,14,Córdoba,70 a 74,Varón,40416,40548
2009,14,Córdoba,75 a 79,Mujer,43921,44385
2009,14,Córdoba,75 a 79,Varón,29034,29613
2009,14,Córdoba,80+,Mujer,55143,60672
2009,14,Córdoba,80+,Varón,26649,29155
2009,18,Corrientes,20 a 24,Mujer,44517,44791
2009,18,Corrientes,20 a 24,Varón,43274,43377
2009,18,Corrientes,25 a 29,Mujer,38062,38908
2009,18,Corrientes,25 a 29,Varón,36656,37356
2009,18,Corrientes,30 a 34,Mujer,35039,36594
2009,18,Corrientes,30 a 34,Varón,33283,34492
2009,18,Corrientes,35 a 39,Mujer,31268,31806
2009,18,Corrientes,35 a 39,Varón,29372,29613
2009,18,Corrientes,40 a 44,Mujer,28210,28521
2009,18,Corrientes,40 a 44,Varón,26600,26812
2009,18,Corrientes,45 a 49,Mujer,26683,27398
2009,18,Corrientes,45 a 49,Varón,25779,26148
2009,18,Corrientes,50 a 54,Mujer,23764,25011
2009,18,Corrientes,50 a 54,Varón,23271,24118
2009,18,Corrientes,55 a 59,Mujer,20446,21860
2009,18,Corrientes,55 a 59,Varón,20154,21690
2009,18,Corrientes,60 a 64,Mujer,17107,17803
2009,18,Corrientes,60 a 64,Varón,16210,17316
2009,18,Corrientes,65 a 69,Mujer,13913,14259
2009,18,Corrientes,65 a 69,Varón,12299,12833
2009,18,Corrientes,70 a 74,Mujer,11264,11572
2009,18,Corrientes,70 a 74,Varón,8936,9174
2009,18,Corrientes,75 a 79,Mujer,8569,8936
2009,18,Corrientes,75 a 79,Varón,6028,6299
2009,18,Corrientes,80+,Mujer,9922,10929
2009,18,Corrientes,80+,Varón,5773,6201
2009,22,Chaco,20 a 24,Mujer,46761,47229
2009,22,Chaco,20 a 24,Varón,45970,46125
2009,22,Chaco,25 a 29,Mujer,41069,42573
2009,22,Chaco,25 a 29,Varón,39637,40685
2009,22,Chaco,30 a 34,Mujer,37412,39599
2009,22,Chaco,30 a 34,Varón,36130,37852
2009,22,Chaco,35 a 39,Mujer,32612,33260
2009,22,Chaco,35 a 39,Varón,31224,31520
2009,22,Chaco,40 a 44,Mujer,29037,29298
2009,22,Chaco,40 a 44,Varón,27770,27830
2009,22,Chaco,45 a 49,Mujer,27044,27726
2009,22,Chaco,45 a 49,Varón,26468,26755
2009,22,Chaco,50 a 54,Mujer,23789,25393
2009,22,Chaco,50 a 54,Varón,24001,24995
2009,22,Chaco,55 a 59,Mujer,20049,21502
2009,22,Chaco,55 a 59,Varón,19991,21398
2009,22,Chaco,60 a 64,Mujer,16303,16768
2009,22,Chaco,60 a 64,Varón,15657,16294
2009,22,Chaco,65 a 69,Mujer,13219,13429
2009,22,Chaco,65 a 69,Varón,11824,12069
2009,22,Chaco,70 a 74,Mujer,10755,11069
2009,22,Chaco,70 a 74,Varón,8681,8837
2009,22,Chaco,75 a 79,Mujer,7835,8279
2009,22,Chaco,75 a 79,Varón,5773,6064
2009,22,Chaco,80+,Mujer,8401,9522
2009,22,Chaco,80+,Varón,5009,5387
2009,26,Chubut,20 a 24,Mujer,20638,21062
2009,26,Chubut,20 a 24,Varón,21212,21591
2009,26,Chubut,25 a 29,Mujer,20239,21327
2009,26,Chubut,25 a 29,Varón,20842,22019
2009,26,Chubut,30 a 34,Mujer,19652,21540
2009,26,Chubut,30 a 34,Varón,20045,21926
2009,26,Chubut,35 a 39,Mujer,17420,18300
2009,26,Chubut,35 a 39,Varón,17585,18341
2009,26,Chubut,40 a 44,Mujer,15018,15462
2009,26,Chubut,40 a 44,Varón,15021,15345
2009,26,Chubut,45 a 49,Mujer,13832,14310
2009,26,Chubut,45 a 49,Varón,13889,14327
2009,26,Chubut,50 a 54,Mujer,12069,12834
2009,26,Chubut,50 a 54,Varón,12177,12815
2009,26,Chubut,55 a 59,Mujer,10171,11048
2009,26,Chubut,55 a 59,Varón,10139,10849
2009,26,Chubut,60 a 64,Mujer,8326,8891
2009,26,Chubut,60 a 64,Varón,8128,8557
2009,26,Chubut,65 a 69,Mujer,6575,6935
2009,26,Chubut,65 a 69,Varón,5966,6261
2009,26,Chubut,70 a 74,Mujer,5096,5367
2009,26,Chubut,70 a 74,Varón,4255,4396
2009,26,Chubut,75 a 79,Mujer,3836,4083
2009,26,Chubut,75 a 79,Varón,2832,2975
2009,26,Chubut,80+,Mujer,4316,5019
2009,26,Chubut,80+,Varón,2489,2895
2009,30,Entre Ríos,20 a 24,Mujer,49721,49772
2009,30,Entre Ríos,20 a 24,Varón,50232,50176
2009,30,Entre Ríos,25 a 29,Mujer,46307,47137
2009,30,Entre Ríos,25 a 29,Varón,46284,46806
2009,30,Entre Ríos,30 a 34,Mujer,44518,46511
2009,30,Entre Ríos,30 a 34,Varón,44036,45663
2009,30,Entre Ríos,35 a 39,Mujer,40153,41003
2009,30,Entre Ríos,35 a 39,Varón,39725,40292
2009,30,Entre Ríos,40 a 44,Mujer,35990,36228
2009,30,Entre Ríos,40 a 44,Varón,35057,35416
2009,30,Entre Ríos,45 a 49,Mujer,34810,35263
2009,30,Entre Ríos,45 a 49,Varón,33482,33736
2009,30,Entre Ríos,50 a 54,Mujer,32228,32974
2009,30,Entre Ríos,50 a 54,Varón,30633,31042
2009,30,Entre Ríos,55 a 59,Mujer,29068,30073
2009,30,Entre Ríos,55 a 59,Varón,27762,28519
2009,30,Entre Ríos,60 a 64,Mujer,25890,26636
2009,30,Entre Ríos,60 a 64,Varón,23498,24227
2009,30,Entre Ríos,65 a 69,Mujer,22086,22404
2009,30,Entre Ríos,65 a 69,Varón,18566,19065
2009,30,Entre Ríos,70 a 74,Mujer,18559,18668
2009,30,Entre Ríos,70 a 74,Varón,13809,14002
2009,30,Entre Ríos,75 a 79,Mujer,15048,15372
2009,30,Entre Ríos,75 a 79,Varón,9369,9656
2009,30,Entre Ríos,80+,Mujer,18919,20414
2009,30,Entre Ríos,80+,Varón,8691,9110
2009,34,Formosa,20 a 24,Mujer,22362,22662
2009,34,Formosa,20 a 24,Varón,21939,22066
2009,34,Formosa,25 a 29,Mujer,19326,19825
2009,34,Formosa,25 a 29,Varón,18325,18677
2009,34,Formosa,30 a 34,Mujer,18353,19240
2009,34,Formosa,30 a 34,Varón,17353,18044
2009,34,Formosa,35 a 39,Mujer,16487,16890
2009,34,Formosa,35 a 39,Varón,15683,15819
2009,34,Formosa,40 a 44,Mujer,14959,15281
2009,34,Formosa,40 a 44,Varón,14431,14641
2009,34,Formosa,45 a 49,Mujer,13535,14004
2009,34,Formosa,45 a 49,Varón,13715,14093
2009,34,Formosa,50 a 54,Mujer,11967,12937
2009,34,Formosa,50 a 54,Varón,12070,12769
2009,34,Formosa,55 a 59,Mujer,9820,10887
2009,34,Formosa,55 a 59,Varón,10057,10984
2009,34,Formosa,60 a 64,Mujer,7949,8503
2009,34,Formosa,60 a 64,Varón,8008,8488
2009,34,Formosa,65 a 69,Mujer,6347,6726
2009,34,Formosa,65 a 69,Varón,6158,6517
2009,34,Formosa,70 a 74,Mujer,4925,5272
2009,34,Formosa,70 a 74,Varón,4670,4933
2009,34,Formosa,75 a 79,Mujer,3554,3832
2009,34,Formosa,75 a 79,Varón,3106,3344
2009,34,Formosa,80+,Mujer,3713,4395
2009,34,Formosa,80+,Varón,2834,3182
2009,38,Jujuy,20 a 24,Mujer,28655,28580
2009,38,Jujuy,20 a 24,Varón,28306,28189
2009,38,Jujuy,25 a 29,Mujer,26735,27218
2009,38,Jujuy,25 a 29,Varón,26004,26443
2009,38,Jujuy,30 a 34,Mujer,25276,27103
2009,38,Jujuy,30 a 34,Varón,24662,26298
2009,38,Jujuy,35 a 39,Mujer,22168,23173
2009,38,Jujuy,35 a 39,Varón,21113,22146
2009,38,Jujuy,40 a 44,Mujer,18839,19220
2009,38,Jujuy,40 a 44,Varón,17489,17942
2009,38,Jujuy,45 a 49,Mujer,17125,17442
2009,38,Jujuy,45 a 49,Varón,15780,16015
2009,38,Jujuy,50 a 54,Mujer,15380,16061
2009,38,Jujuy,50 a 54,Varón,14087,14511
2009,38,Jujuy,55 a 59,Mujer,13345,14244
2009,38,Jujuy,55 a 59,Varón,12345,13061
2009,38,Jujuy,60 a 64,Mujer,11074,11770
2009,38,Jujuy,60 a 64,Varón,10151,10601
2009,38,Jujuy,65 a 69,Mujer,8730,9134
2009,38,Jujuy,65 a 69,Varón,7785,8100
2009,38,Jujuy,70 a 74,Mujer,6664,6983
2009,38,Jujuy,70 a 74,Varón,5793,6011
2009,38,Jujuy,75 a 79,Mujer,4811,5166
2009,38,Jujuy,75 a 79,Varón,3900,4154
2009,38,Jujuy,80+,Mujer,4989,5755
2009,38,Jujuy,80+,Varón,3177,3646
2009,42,La Pampa,20 a 24,Mujer,12224,12275
2009,42,La Pampa,20 a 24,Varón,12703,12709
2009,42,La Pampa,25 a 29,Mujer,11700,11835
2009,42,La Pampa,25 a 29,Varón,11931,12017
2009,42,La Pampa,30 a 34,Mujer,11518,11899
2009,42,La Pampa,30 a 34,Varón,11629,11985
2009,42,La Pampa,35 a 39,Mujer,10720,10860
2009,42,La Pampa,35 a 39,Varón,10632,10705
2009,42,La Pampa,40 a 44,Mujer,9753,9892
2009,42,La Pampa,40 a 44,Varón,9651,9719
2009,42,La Pampa,45 a 49,Mujer,9386,9530
2009,42,La Pampa,45 a 49,Varón,9430,9499
2009,42,La Pampa,50 a 54,Mujer,8510,8666
2009,42,La Pampa,50 a 54,Varón,8584,8724
2009,42,La Pampa,55 a 59,Mujer,7739,7928
2009,42,La Pampa,55 a 59,Varón,7876,7997
2009,42,La Pampa,60 a 64,Mujer,6979,7223
2009,42,La Pampa,60 a 64,Varón,6801,7001
2009,42,La Pampa,65 a 69,Mujer,5933,6110
2009,42,La Pampa,65 a 69,Varón,5563,5708
2009,42,La Pampa,70 a 74,Mujer,4903,5012
2009,42,La Pampa,70 a 74,Varón,4115,4202
2009,42,La Pampa,75 a 79,Mujer,3920,3988
2009,42,La Pampa,75 a 79,Varón,2906,3017
2009,42,La Pampa,80+,Mujer,5112,5636
2009,42,La Pampa,80+,Varón,2779,2983
2009,46,La Rioja,20 a 24,Mujer,15252,15396
2009,46,La Rioja,20 a 24,Varón,15165,15233
2009,46,La Rioja,25 a 29,Mujer,13470,13927
2009,46,La Rioja,25 a 29,Varón,13479,13844
2009,46,La Rioja,30 a 34,Mujer,12673,13778
2009,46,La Rioja,30 a 34,Varón,12666,13535
2009,46,La Rioja,35 a 39,Mujer,10927,11438
2009,46,La Rioja,35 a 39,Varón,10854,11235
2009,46,La Rioja,40 a 44,Mujer,9303,9565
2009,46,La Rioja,40 a 44,Varón,9289,9507
2009,46,La Rioja,45 a 49,Mujer,8521,8845
2009,46,La Rioja,45 a 49,Varón,8617,8858
2009,46,La Rioja,50 a 54,Mujer,7432,7848
2009,46,La Rioja,50 a 54,Varón,7601,7973
2009,46,La Rioja,55 a 59,Mujer,6362,6940
2009,46,La Rioja,55 a 59,Varón,6459,7019
2009,46,La Rioja,60 a 64,Mujer,5257,5602
2009,46,La Rioja,60 a 64,Varón,5108,5531
2009,46,La Rioja,65 a 69,Mujer,4146,4296
2009,46,La Rioja,65 a 69,Varón,3830,4058
2009,46,La Rioja,70 a 74,Mujer,3308,3428
2009,46,La Rioja,70 a 74,Varón,2752,2793
2009,46,La Rioja,75 a 79,Mujer,2550,2666
2009,46,La Rioja,75 a 79,Varón,1895,1988
2009,46,La Rioja,80+,Mujer,2975,3380
2009,46,La Rioja,80+,Varón,1804,1961
2009,50,Mendoza,20 a 24,Mujer,74212,74634
2009,50,Mendoza,20 a 24,Varón,75608,75959
2009,50,Mendoza,25 a 29,Mujer,67489,68614
2009,50,Mendoza,25 a 29,Varón,67933,69161
2009,50,Mendoza,30 a 34,Mujer,63638,66688
2009,50,Mendoza,30 a 34,Varón,62108,65347
2009,50,Mendoza,35 a 39,Mujer,56684,58722
2009,50,Mendoza,35 a 39,Varón,54216,56270
2009,50,Mendoza,40 a 44,Mujer,50203,50641
2009,50,Mendoza,40 a 44,Varón,47039,47655
2009,50,Mendoza,45 a 49,Mujer,47585,47710
2009,50,Mendoza,45 a 49,Varón,43962,44110
2009,50,Mendoza,50 a 54,Mujer,45157,45616
2009,50,Mendoza,50 a 54,Varón,41296,41781
2009,50,Mendoza,55 a 59,Mujer,42399,43908
2009,50,Mendoza,55 a 59,Varón,38103,39383
2009,50,Mendoza,60 a 64,Mujer,37471,39318
2009,50,Mendoza,60 a 64,Varón,32857,34473
2009,50,Mendoza,65 a 69,Mujer,31194,32053
2009,50,Mendoza,65 a 69,Varón,26281,26982
2009,50,Mendoza,70 a 74,Mujer,25265,25403
2009,50,Mendoza,70 a 74,Varón,19812,19972
2009,50,Mendoza,75 a 79,Mujer,20071,20597
2009,50,Mendoza,75 a 79,Varón,14315,14705
2009,50,Mendoza,80+,Mujer,23700,26795
2009,50,Mendoza,80+,Varón,13291,14861
2009,54,Misiones,20 a 24,Mujer,46559,47602
2009,54,Misiones,20 a 24,Varón,45744,46576
2009,54,Misiones,25 a 29,Mujer,40427,41976
2009,54,Misiones,25 a 29,Varón,39354,40583
2009,54,Misiones,30 a 34,Mujer,37263,39332
2009,54,Misiones,30 a 34,Varón,36247,38075
2009,54,Misiones,35 a 39,Mujer,33022,33867
2009,54,Misiones,35 a 39,Varón,32289,32837
2009,54,Misiones,40 a 44,Mujer,29263,29813
2009,54,Misiones,40 a 44,Varón,28658,28980
2009,54,Misiones,45 a 49,Mujer,26778,28037
2009,54,Misiones,45 a 49,Varón,27129,28019
2009,54,Misiones,50 a 54,Mujer,22653,24634
2009,54,Misiones,50 a 54,Varón,23482,25147
2009,54,Misiones,55 a 59,Mujer,18655,20437
2009,54,Misiones,55 a 59,Varón,19229,20976
2009,54,Misiones,60 a 64,Mujer,15145,15965
2009,54,Misiones,60 a 64,Varón,15223,16032
2009,54,Misiones,65 a 69,Mujer,11907,12375
2009,54,Misiones,65 a 69,Varón,11608,12022
2009,54,Misiones,70 a 74,Mujer,9323,9829
2009,54,Misiones,70 a 74,Varón,8554,8902
2009,54,Misiones,75 a 79,Mujer,6718,7278
2009,54,Misiones,75 a 79,Varón,5590,5988
2009,54,Misiones,80+,Mujer,6955,7965
2009,54,Misiones,80+,Varón,4849,5466
2009,58,Neuquén,20 a 24,Mujer,23520,23866
2009,58,Neuquén,20 a 24,Varón,24155,24515
2009,58,Neuquén,25 a 29,Mujer,22872,23455
2009,58,Neuquén,25 a 29,Varón,22623,23213
2009,58,Neuquén,30 a 34,Mujer,22535,23875
2009,58,Neuquén,30 a 34,Varón,22182,23343
2009,58,Neuquén,35 a 39,Mujer,20373,21166
2009,58,Neuquén,35 a 39,Varón,19851,20596
2009,58,Neuquén,40 a 44,Mujer,17622,18186
2009,58,Neuquén,40 a 44,Varón,17039,17436
2009,58,Neuquén,45 a 49,Mujer,15961,16661
2009,58,Neuquén,45 a 49,Varón,15385,15864
2009,58,Neuquén,50 a 54,Mujer,13516,14482
2009,58,Neuquén,50 a 54,Varón,13316,14066
2009,58,Neuquén,55 a 59,Mujer,10942,12195
2009,58,Neuquén,55 a 59,Varón,10928,11923
2009,58,Neuquén,60 a 64,Mujer,8636,9631
2009,58,Neuquén,60 a 64,Varón,8482,9340
2009,58,Neuquén,65 a 69,Mujer,6502,7025
2009,58,Neuquén,65 a 69,Varón,6082,6597
2009,58,Neuquén,70 a 74,Mujer,4862,5186
2009,58,Neuquén,70 a 74,Varón,4153,4476
2009,58,Neuquén,75 a 79,Mujer,3514,3816
2009,58,Neuquén,75 a 79,Varón,2650,2895
2009,58,Neuquén,80+,Mujer,3974,4648
2009,58,Neuquén,80+,Varón,2281,2663
2009,62,Río Negro,20 a 24,Mujer,25414,25729
2009,62,Río Negro,20 a 24,Varón,26081,26465
2009,62,Río Negro,25 a 29,Mujer,24448,25138
2009,62,Río Negro,25 a 29,Varón,24440,25193
2009,62,Río Negro,30 a 34,Mujer,24209,25590
2009,62,Río Negro,30 a 34,Varón,23652,24917
2009,62,Río Negro,35 a 39,Mujer,22083,22681
2009,62,Río Negro,35 a 39,Varón,21574,22159
2009,62,Río Negro,40 a 44,Mujer,19640,19952
2009,62,Río Negro,40 a 44,Varón,19041,19326
2009,62,Río Negro,45 a 49,Mujer,18293,18768
2009,62,Río Negro,45 a 49,Varón,17764,18110
2009,62,Río Negro,50 a 54,Mujer,16175,16863
2009,62,Río Negro,50 a 54,Varón,15926,16395
2009,62,Río Negro,55 a 59,Mujer,13928,14820
2009,62,Río Negro,55 a 59,Varón,13821,14518
2009,62,Río Negro,60 a 64,Mujer,11683,12516
2009,62,Río Negro,60 a 64,Varón,11501,12167
2009,62,Río Negro,65 a 69,Mujer,9335,9783
2009,62,Río Negro,65 a 69,Varón,8682,9159
2009,62,Río Negro,70 a 74,Mujer,7176,7441
2009,62,Río Negro,70 a 74,Varón,6320,6554
2009,62,Río Negro,75 a 79,Mujer,5401,5708
2009,62,Río Negro,75 a 79,Varón,4257,4502
2009,62,Río Negro,80+,Mujer,6335,7326
2009,62,Río Negro,80+,Varón,3811,4361
2009,66,Salta,20 a 24,Mujer,52368,52827
2009,66,Salta,20 a 24,Varón,51642,52103
2009,66,Salta,25 a 29,Mujer,47146,48278
2009,66,Salta,25 a 29,Varón,45389,46417
2009,66,Salta,30 a 34,Mujer,43753,46497
2009,66,Salta,30 a 34,Varón,41980,44096
2009,66,Salta,35 a 39,Mujer,38242,39959
2009,66,Salta,35 a 39,Varón,36518,37727
2009,66,Salta,40 a 44,Mujer,32662,33619
2009,66,Salta,40 a 44,Varón,31211,32052
2009,66,Salta,45 a 49,Mujer,29458,30202
2009,66,Salta,45 a 49,Varón,28424,29026
2009,66,Salta,50 a 54,Mujer,26059,27088
2009,66,Salta,50 a 54,Varón,24827,25723
2009,66,Salta,55 a 59,Mujer,22429,24053
2009,66,Salta,55 a 59,Varón,21274,22580
2009,66,Salta,60 a 64,Mujer,18697,19909
2009,66,Salta,60 a 64,Varón,17395,18287
2009,66,Salta,65 a 69,Mujer,14789,15434
2009,66,Salta,65 a 69,Varón,13484,14016
2009,66,Salta,70 a 74,Mujer,11544,11980
2009,66,Salta,70 a 74,Varón,10114,10462
2009,66,Salta,75 a 79,Mujer,8572,9155
2009,66,Salta,75 a 79,Varón,6916,7382
2009,66,Salta,80+,Mujer,9400,10795
2009,66,Salta,80+,Varón,6075,6793
2009,70,San Juan,20 a 24,Mujer,27828,27803
2009,70,San Juan,20 a 24,Varón,28610,28599
2009,70,San Juan,25 a 29,Mujer,25999,26169
2009,70,San Juan,25 a 29,Varón,26201,26426
2009,70,San Juan,30 a 34,Mujer,24626,25612
2009,70,San Juan,30 a 34,Varón,24394,25663
2009,70,San Juan,35 a 39,Mujer,22171,23094
2009,70,San Juan,35 a 39,Varón,21524,22494
2009,70,San Juan,40 a 44,Mujer,19382,19546
2009,70,San Juan,40 a 44,Varón,18188,18564
2009,70,San Juan,45 a 49,Mujer,18114,18185
2009,70,San Juan,45 a 49,Varón,16762,16890
2009,70,San Juan,50 a 54,Mujer,17114,17291
2009,70,San Juan,50 a 54,Varón,15410,15530
2009,70,San Juan,55 a 59,Mujer,15724,16329
2009,70,San Juan,55 a 59,Varón,14086,14534
2009,70,San Juan,60 a 64,Mujer,13694,14407
2009,70,San Juan,60 a 64,Varón,11881,12586
2009,70,San Juan,65 a 69,Mujer,11154,11545
2009,70,San Juan,65 a 69,Varón,9335,9676
2009,70,San Juan,70 a 74,Mujer,8619,8699
2009,70,San Juan,70 a 74,Varón,6673,6710
2009,70,San Juan,75 a 79,Mujer,6491,6691
2009,70,San Juan,75 a 79,Varón,4697,4800
2009,70,San Juan,80+,Mujer,6933,7860
2009,70,San Juan,80+,Varón,4030,4512
2009,74,San Luis,20 a 24,Mujer,17372,17510
2009,74,San Luis,20 a 24,Varón,17407,17490
2009,74,San Luis,25 a 29,Mujer,16358,16955
2009,74,San Luis,25 a 29,Varón,16189,16581
2009,74,San Luis,30 a 34,Mujer,15957,17206
2009,74,San Luis,30 a 34,Varón,16090,16967
2009,74,San Luis,35 a 39,Mujer,14146,14823
2009,74,San Luis,35 a 39,Varón,14296,14825
2009,74,San Luis,40 a 44,Mujer,12471,12867
2009,74,San Luis,40 a 44,Varón,12559,12993
2009,74,San Luis,45 a 49,Mujer,11611,11996
2009,74,San Luis,45 a 49,Varón,11617,11983
2009,74,San Luis,50 a 54,Mujer,10470,10991
2009,74,San Luis,50 a 54,Varón,10433,10792
2009,74,San Luis,55 a 59,Mujer,9416,9999
2009,74,San Luis,55 a 59,Varón,9204,9720
