anio,prov_id,prov_nombre,grupo_edad_10,sexo,proy_pob,pob_est
2018,30,Entre Ríos,80+,Varón,11458,9110
2018,34,Formosa,20 a 29,Mujer,51785,42487
2018,34,Formosa,20 a 29,Varón,53320,40743
2018,34,Formosa,30 a 39,Mujer,37873,36130
2018,34,Formosa,30 a 39,Varón,34820,33863
2018,34,Formosa,40 a 49,Mujer,33475,29285
2018,34,Formosa,40 a 49,Varón,31324,28734
2018,34,Formosa,50 a 59,Mujer,27204,23824
2018,34,Formosa,50 a 59,Varón,26637,23753
2018,34,Formosa,60 a 69,Mujer,20773,15229
2018,34,Formosa,60 a 69,Varón,19544,15005
2018,34,Formosa,70 a 79,Mujer,11930,9104
2018,34,Formosa,70 a 79,Varón,10288,8277
2018,34,Formosa,80+,Mujer,6274,4395
2018,34,Formosa,80+,Varón,4526,3182
2018,38,Jujuy,20 a 29,Mujer,63738,55798
2018,38,Jujuy,20 a 29,Varón,64506,54632
2018,38,Jujuy,30 a 39,Mujer,54002,50276
2018,38,Jujuy,30 a 39,Varón,52041,48444
2018,38,Jujuy,40 a 49,Mujer,47212,36662
2018,38,Jujuy,40 a 49,Varón,44928,33957
2018,38,Jujuy,50 a 59,Mujer,34428,30305
2018,38,Jujuy,50 a 59,Varón,30901,27572
2018,38,Jujuy,60 a 69,Mujer,26764,20904
2018,38,Jujuy,60 a 69,Varón,23288,18701
2018,38,Jujuy,70 a 79,Mujer,16140,12149
2018,38,Jujuy,70 a 79,Varón,12892,10165
2018,38,Jujuy,80+,Mujer,8412,5755
2018,38,Jujuy,80+,Varón,5309,3646
2018,42,La Pampa,20 a 29,Mujer,26137,24110
2018,42,La Pampa,20 a 29,Varón,27221,24726
2018,42,La Pampa,30 a 39,Mujer,24727,22759
2018,42,La Pampa,30 a 39,Varón,24573,22690
2018,42,La Pampa,40 a 49,Mujer,22103,19422
2018,42,La Pampa,40 a 49,Varón,21707,19218
2018,42,La Pampa,50 a 59,Mujer,18601,16594
2018,42,La Pampa,50 a 59,Varón,18149,16721
2018,42,La Pampa,60 a 69,Mujer,15085,13333
2018,42,La Pampa,60 a 69,Varón,14468,12709
2018,42,La Pampa,70 a 79,Mujer,10870,9000
2018,42,La Pampa,70 a 79,Varón,8969,7219
2018,42,La Pampa,80+,Mujer,6843,5636
2018,42,La Pampa,80+,Varón,3858,2983
2018,46,La Rioja,20 a 29,Mujer,34953,29323
2018,46,La Rioja,20 a 29,Varón,35421,29077
2018,46,La Rioja,30 a 39,Mujer,28823,25216
2018,46,La Rioja,30 a 39,Varón,28443,24770
2018,46,La Rioja,40 a 49,Mujer,23415,18410
2018,46,La Rioja,40 a 49,Varón,23004,18365
2018,46,La Rioja,50 a 59,Mujer,17443,14788
2018,46,La Rioja,50 a 59,Varón,17131,14992
2018,46,La Rioja,60 a 69,Mujer,13281,9898
2018,46,La Rioja,60 a 69,Varón,12712,9589
2018,46,La Rioja,70 a 79,Mujer,7771,6094
2018,46,La Rioja,70 a 79,Varón,6541,4781
2018,46,La Rioja,80+,Mujer,4596,3380
2018,46,La Rioja,80+,Varón,2505,1961
2018,50,Mendoza,20 a 29,Mujer,154608,143248
2018,50,Mendoza,20 a 29,Varón,158406,145120
2018,50,Mendoza,30 a 39,Mujer,139164,125410
2018,50,Mendoza,30 a 39,Varón,138931,121617
2018,50,Mendoza,40 a 49,Mujer,118693,98351
2018,50,Mendoza,40 a 49,Varón,113304,91765
2018,50,Mendoza,50 a 59,Mujer,93851,89524
2018,50,Mendoza,50 a 59,Varón,85866,81164
2018,50,Mendoza,60 a 69,Mujer,82836,71371
2018,50,Mendoza,60 a 69,Varón,70596,61455
2018,50,Mendoza,70 a 79,Mujer,57128,46000
2018,50,Mendoza,70 a 79,Varón,43168,34677
2018,50,Mendoza,80+,Mujer,33473,26795
2018,50,Mendoza,80+,Varón,18606,14861
2018,54,Misiones,20 a 29,Mujer,108362,89578
2018,54,Misiones,20 a 29,Varón,109877,87159
2018,54,Misiones,30 a 39,Mujer,82260,73199
2018,54,Misiones,30 a 39,Varón,78772,70912
2018,54,Misiones,40 a 49,Mujer,67925,57850
2018,54,Misiones,40 a 49,Varón,65333,56999
2018,54,Misiones,50 a 59,Mujer,53971,45071
2018,54,Misiones,50 a 59,Varón,52886,46123
2018,54,Misiones,60 a 69,Mujer,38817,28340
2018,54,Misiones,60 a 69,Varón,37824,28054
2018,54,Misiones,70 a 79,Mujer,21749,17107
2018,54,Misiones,70 a 79,Varón,18568,14890
2018,54,Misiones,80+,Mujer,11974,7965
2018,54,Misiones,80+,Varón,7350,5466
2018,58,Neuquén,20 a 29,Mujer,50187,47321
2018,58,Neuquén,20 a 29,Varón,52182,47728
2018,58,Neuquén,30 a 39,Mujer,48868,45041
2018,58,Neuquén,30 a 39,Varón,48132,43939
2018,58,Neuquén,40 a 49,Mujer,43005,34847
2018,58,Neuquén,40 a 49,Varón,41372,33300
2018,58,Neuquén,50 a 59,Mujer,32778,26677
2018,58,Neuquén,50 a 59,Varón,30577,25989
2018,58,Neuquén,60 a 69,Mujer,23529,16656
2018,58,Neuquén,60 a 69,Varón,21678,15937
2018,58,Neuquén,70 a 79,Mujer,13144,9002
2018,58,Neuquén,70 a 79,Varón,10855,7371
2018,58,Neuquén,80+,Mujer,6901,4648
2018,58,Neuquén,80+,Varón,3952,2663
2018,62,Río Negro,20 a 29,Mujer,55984,50867
2018,62,Río Negro,20 a 29,Varón,58142,51658
2018,62,Río Negro,30 a 39,Mujer,53887,48271
2018,62,Río Negro,30 a 39,Varón,53437,47076
2018,62,Río Negro,40 a 49,Mujer,47056,38720
2018,62,Río Negro,40 a 49,Varón,45976,37436
2018,62,Río Negro,50 a 59,Mujer,36850,31683
2018,62,Río Negro,50 a 59,Varón,35229,30913
2018,62,Río Negro,60 a 69,Mujer,28578,22299
2018,62,Río Negro,60 a 69,Varón,26777,21326
2018,62,Río Negro,70 a 79,Mujer,17649,13149
2018,62,Río Negro,70 a 79,Varón,15028,11056
2018,62,Río Negro,80+,Mujer,9890,7326
2018,62,Río Negro,80+,Varón,6131,4361
2018,66,Salta,20 a 29,Mujer,119691,101105
2018,66,Salta,20 a 29,Varón,120919,98520
2018,66,Salta,30 a 39,Mujer,96164,86456
2018,66,Salta,30 a 39,Varón,91348,81823
2018,66,Salta,40 a 49,Mujer,80251,63821
2018,66,Salta,40 a 49,Varón,75640,61078
2018,66,Salta,50 a 59,Mujer,59241,51141
2018,66,Salta,50 a 59,Varón,55530,48303
2018,66,Salta,60 a 69,Mujer,45139,35343
2018,66,Salta,60 a 69,Varón,40388,32303
2018,66,Salta,70 a 79,Mujer,27492,21135
2018,66,Salta,70 a 79,Varón,22427,17844
2018,66,Salta,80+,Mujer,15127,10795
2018,66,Salta,80+,Varón,9310,6793
2018,70,San Juan,20 a 29,Mujer,61802,53972
2018,70,San Juan,20 a 29,Varón,63623,55025
2018,70,San Juan,30 a 39,Mujer,52254,48706
2018,70,San Juan,30 a 39,Varón,52679,48157
2018,70,San Juan,40 a 49,Mujer,46126,37731
2018,70,San Juan,40 a 49,Varón,44972,35454
2018,70,San Juan,50 a 59,Mujer,35746,33620
2018,70,San Juan,50 a 59,Varón,32686,30064
2018,70,San Juan,60 a 69,Mujer,30610,25952
2018,70,San Juan,60 a 69,Varón,25929,22262
2018,70,San Juan,70 a 79,Mujer,20132,15390
2018,70,San Juan,70 a 79,Varón,15201,11510
2018,70,San Juan,80+,Mujer,10127,7860
2018,70,San Juan,80+,Varón,5744,4512
2018,74,San Luis,20 a 29,Mujer,40021,34465
2018,74,San Luis,20 a 29,Varón,40759,34071
2018,74,San Luis,30 a 39,Mujer,35125,32029
2018,74,San Luis,30 a 39,Varón,34565,31792
2018,74,San Luis,40 a 49,Mujer,30562,24863
2018,74,San Luis,40 a 49,Varón,30517,24976
2018,74,San Luis,50 a 59,Mujer,23939,20990
2018,74,San Luis,50 a 59,Varón,23584,20512
2018,74,San Luis,60 a 69,Mujer,19682,15775
2018,74,San Luis,60 a 69,Varón,18033,14590
2018,74,San Luis,70 a 79,Mujer,12836,9507
2018,74,San Luis,70 a 79,Varón,10413,7553
2018,74,San Luis,80+,Mujer,7259,5366
2018,74,San Luis,80+,Varón,3956,2829
2018,78,Santa Cruz,20 a 29,Mujer,26476,23140
2018,78,Santa Cruz,20 a 29,Varón,27712,25478
2018,78,Santa Cruz,30 a 39,Mujer,28793,21647
2018,78,Santa Cruz,30 a 39,Varón,31421,23588
2018,78,Santa Cruz,40 a 49,Mujer,21604,15297
2018,78,Santa Cruz,40 a 49,Varón,23742,16602
2018,78,Santa Cruz,50 a 59,Mujer,14496,10995
2018,78,Santa Cruz,50 a 59,Varón,15826,12131
2018,78,Santa Cruz,60 a 69,Mujer,9490,6600
2018,78,Santa Cruz,60 a 69,Varón,9736,6458
2018,78,Santa Cruz,70 a 79,Mujer,5038,3512
2018,78,Santa Cruz,70 a 79,Varón,4097,3061
2018,78,Santa Cruz,80+,Mujer,2432,1495
2018,78,Santa Cruz,80+,Varón,1499,984
2018,82,Santa Fe,20 a 29,Mujer,273463,266632
2018,82,Santa Fe,20 a 29,Varón,275064,267420
2018,82,Santa Fe,30 a 39,Mujer,262686,233915
2018,82,Santa Fe,30 a 39,Varón,261923,229648
2018,82,Santa Fe,40 a 49,Mujer,218026,187158
2018,82,Santa Fe,40 a 49,Varón,211118,179642
2018,82,Santa Fe,50 a 59,Mujer,180185,170349
2018,82,Santa Fe,50 a 59,Varón,167187,158752
2018,82,Santa Fe,60 a 69,Mujer,155866,136948
2018,82,Santa Fe,60 a 69,Varón,133688,116654
2018,82,Santa Fe,70 a 79,Mujer,111363,100858
2018,82,Santa Fe,70 a 79,Varón,78971,69911
2018,82,Santa Fe,80+,Mujer,76832,67309
2018,82,Santa Fe,80+,Varón,35277,30934
2018,86,Santiago del Estero,20 a 29,Mujer,83211,69691
2018,86,Santiago del Estero,20 a 29,Varón,84781,68355
2018,86,Santiago del Estero,30 a 39,Mujer,65922,59949
2018,86,Santiago del Estero,30 a 39,Varón,61912,58360
2018,86,Santiago del Estero,40 a 49,Mujer,55017,42626
2018,86,Santiago del Estero,40 a 49,Varón,53528,43299
2018,86,Santiago del Estero,50 a 59,Mujer,39527,36278
2018,86,Santiago del Estero,50 a 59,Varón,39402,36907
2018,86,Santiago del Estero,60 a 69,Mujer,32029,25781
2018,86,Santiago del Estero,60 a 69,Varón,30874,25040
2018,86,Santiago del Estero,70 a 79,Mujer,20088,16769
2018,86,Santiago del Estero,70 a 79,Varón,16736,13548
2018,86,Santiago del Estero,80+,Mujer,11877,9462
2018,86,Santiago del Estero,80+,Varón,6729,5468
2018,90,Tucumán,20 a 29,Mujer,141672,123888
2018,90,Tucumán,20 a 29,Varón,142203,122597
2018,90,Tucumán,30 a 39,Mujer,119125,106238
2018,90,Tucumán,30 a 39,Varón,116443,103095
2018,90,Tucumán,40 a 49,Mujer,97457,77831
2018,90,Tucumán,40 a 49,Varón,93277,73627
2018,90,Tucumán,50 a 59,Mujer,74423,71659
2018,90,Tucumán,50 a 59,Varón,68685,67333
2018,90,Tucumán,60 a 69,Mujer,64122,48885
2018,90,Tucumán,60 a 69,Varón,57437,44157
2018,90,Tucumán,70 a 79,Mujer,37463,30700
2018,90,Tucumán,70 a 79,Varón,29323,22656
2018,90,Tucumán,80+,Mujer,21826,16936
2018,90,Tucumán,80+,Varón,11667,9437
2018,94,Tierra del Fuego,20 a 29,Mujer,12981,10947
2018,94,Tierra del Fuego,20 a 29,Varón,13573,11579
2018,94,Tierra del Fuego,30 a 39,Mujer,13707,10584
2018,94,Tierra del Fuego,30 a 39,Varón,14715,10983
2018,94,Tierra del Fuego,40 a 49,Mujer,11008,8665
2018,94,Tierra del Fuego,40 a 49,Varón,11196,8932
2018,94,Tierra del Fuego,50 a 59,Mujer,8367,5910
2018,94,Tierra del Fuego,50 a 59,Varón,8604,6577
2018,94,Tierra del Fuego,60 a 69,Mujer,4827,2677
2018,94,Tierra del Fuego,60 a 69,Varón,5182,2766
2018,94,Tierra del Fuego,70 a 79,Mujer,1925,1193
2018,94,Tierra del Fuego,70 a 79,Varón,1745,989
2018,94,Tierra del Fuego,80+,Mujer,847,532
2018,94,Tierra del Fuego,80+,Varón,480,268
